date,temperature_2m,relative_humidity_2m,solar_radiation,wind_speed_10m
2022-06-16,24.44,76.55,5.7818,1.78
2022-06-17,23.53,81.39,5.939,2.04
2022-06-18,24.64,80.32,6.024,1.34
2022-06-19,24.81,83.77,5.4775,1.33
2022-06-20,24.58,83.29,4.0178,1.4
2022-06-21,24.0,86.59,2.8267,1.1
2022-06-22,24.2,83.33,4.7102,0.98
2022-06-23,24.94,79.8,5.9652,1.03
2022-06-24,24.84,78.47,6.6377,1.6
2022-06-25,24.78,82.06,5.2702,1.63
2022-06-26,24.32,83.83,4.651,1.87
2022-06-27,24.17,87.71,5.2843,1.84
2022-06-28,23.93,89.09,5.2841,1.27
2022-06-29,24.33,86.6,5.5044,1.4
2022-06-30,24.35,87.32,5.5308,0.98
2022-07-01,24.99,80.39,5.483,1.27
2022-07-02,23.53,92.35,4.8574,1.36
2022-07-03,24.52,84.84,4.8883,1.51
2022-07-04,24.6,85.69,4.6519,1.83
2022-07-05,22.82,94.8,4.6553,2.38
2022-07-06,24.47,85.13,5.6794,1.97
2022-07-07,24.28,83.81,5.4257,1.62
2022-07-08,24.51,85.57,4.4045,1.55
2022-07-09,23.63,88.73,4.9819,2.02
2022-07-10,24.58,84.32,4.9018,1.88
2022-07-11,24.28,88.8,5.3863,1.83
2022-07-12,23.94,86.55,5.7494,1.23
2022-07-13,23.85,88.28,5.6935,1.3
2022-07-14,25.07,83.64,5.9666,1.13
2022-07-15,24.87,83.63,4.4333,1.66
2022-07-16,23.73,89.0,4.0421,0.91
2022-07-17,23.41,92.22,4.9306,2.02
2022-07-18,23.09,93.85,4.4275,1.57
2022-07-19,23.84,87.08,5.2207,1.28
2022-07-20,25.14,79.97,5.7185,1.33
2022-07-21,24.94,83.58,5.8654,1.51
2022-07-22,24.91,84.97,5.3006,1.81
2022-07-23,24.34,88.75,5.909,1.42
2022-07-24,23.72,91.01,5.3777,0.96
2022-07-25,23.72,89.93,4.7093,0.99
2022-07-26,25.22,82.45,5.2234,0.77
2022-07-27,24.28,83.19,5.4602,1.19
2022-07-28,24.57,85.8,4.4846,1.53
2022-07-29,25.15,82.04,5.3986,1.12
2022-07-30,24.66,84.3,4.686,0.84
2022-07-31,23.53,89.86,4.3183,1.28
2022-08-01,23.82,85.98,5.0719,1.53
2022-08-02,23.88,85.11,4.7556,2.23
2022-08-03,24.08,87.52,6.0718,1.37
2022-08-04,23.95,87.35,4.8756,1.55
2022-08-05,24.0,87.47,5.191,1.25
2022-08-06,23.02,93.57,5.5906,0.96
2022-08-07,22.44,91.47,2.8265,0.93
2022-08-08,23.36,88.01,5.5682,1.54
2022-08-09,23.17,89.01,4.4942,1.6
2022-08-10,23.56,83.84,4.8602,1.32
2022-08-11,24.38,83.45,6.383,1.41
2022-08-12,25.06,81.47,6.0283,1.3
2022-08-13,23.74,87.79,4.0162,0.89
2022-08-14,24.13,85.28,3.4488,1.51
2022-08-15,24.05,82.96,5.4535,1.84
2022-08-16,23.87,82.75,6.4646,1.52
2022-08-17,23.38,88.44,6.0007,1.84
2022-08-18,23.23,87.82,3.4903,1.05
2022-08-19,23.92,86.88,5.5092,1.41
2022-08-20,24.33,89.11,5.8694,1.56
2022-08-21,24.76,83.65,5.5606,1.53
2022-08-22,24.37,88.13,4.4765,1.67
2022-08-23,24.5,84.37,5.2675,1.08
2022-08-24,24.13,86.39,5.4295,1.21
2022-08-25,24.5,84.69,5.8246,1.07
2022-08-26,24.67,83.36,5.9882,1.45
2022-08-27,25.4,78.74,6.1692,1.01
2022-08-28,25.54,77.75,6.5436,1.04
2022-08-29,24.85,82.26,5.0018,1.16
2022-08-30,24.7,82.05,5.9623,1.33
2022-08-31,24.74,86.57,5.5704,1.65
2022-09-01,25.9,80.08,5.7019,1.15
2022-09-02,25.46,82.14,6.0564,1.22
2022-09-03,25.31,81.89,5.2414,1.23
2022-09-04,24.49,86.44,5.0981,1.19
2022-09-05,24.02,86.41,4.4772,0.66
2022-09-06,24.01,86.8,4.703,1.05
2022-09-07,24.77,83.1,5.5222,1.32
2022-09-08,24.22,85.65,5.0062,1.07
2022-09-09,24.28,86.89,5.9362,1.68
2022-09-10,25.22,80.04,6.0379,1.02
2022-09-11,24.7,80.54,6.2839,0.92
2022-09-12,24.39,83.67,5.5255,1.03
2022-09-13,24.37,87.24,5.5992,1.39
2022-09-14,24.52,87.26,5.2848,2.05
2022-09-15,22.98,92.58,4.5022,2.52
2022-09-16,23.48,88.16,5.0486,2.44
2022-09-17,25.35,77.74,6.6324,1.66
2022-09-18,25.69,79.45,5.6191,1.04
2022-09-19,25.02,83.87,5.8349,1.38
2022-09-20,24.66,84.5,5.4067,1.31
2022-09-21,23.63,90.15,5.526,1.11
2022-09-22,23.87,84.67,4.8924,1.15
2022-09-23,22.91,89.28,5.0491,2.0
2022-09-24,23.4,88.45,4.9757,2.71
2022-09-25,24.0,88.88,4.092,3.04
2022-09-26,24.38,82.18,5.7701,1.99
2022-09-27,24.36,81.43,5.6182,1.49
2022-09-28,23.83,84.23,4.9469,1.12
2022-09-29,24.03,84.38,4.3968,1.55
2022-09-30,24.3,84.18,5.6515,2.1
2022-10-01,23.97,86.36,5.6796,1.95
2022-10-02,24.18,87.05,6.1802,2.31
2022-10-03,24.0,83.76,4.2994,2.22
2022-10-04,24.13,82.57,5.3338,2.2
2022-10-05,22.81,87.78,4.7496,2.65
2022-10-06,23.47,85.07,5.8514,2.12
2022-10-07,24.84,82.8,5.9674,1.46
2022-10-08,23.68,88.15,5.0309,1.24
2022-10-09,24.12,85.29,4.8434,1.62
2022-10-10,23.89,83.86,6.3871,1.64
2022-10-11,24.45,85.52,5.6136,1.86
2022-10-12,24.34,89.88,5.9018,2.26
2022-10-13,25.13,84.08,6.0898,2.08
2022-10-14,24.09,89.14,5.7307,2.49
2022-10-15,24.72,84.05,5.6981,2.2
2022-10-16,24.46,86.87,5.298,1.9
2022-10-17,23.04,88.11,4.7074,1.74
2022-10-18,24.31,88.59,5.585,1.77
2022-10-19,23.73,91.79,5.2973,0.86
2022-10-20,23.51,90.25,4.53,1.34
2022-10-21,24.03,88.45,4.8178,1.93
2022-10-22,23.7,90.0,5.257,2.32
2022-10-23,23.91,82.7,3.3655,0.93
2022-10-24,24.2,84.37,4.6375,1.45
2022-10-25,23.5,84.77,2.9119,1.37
2022-10-26,23.0,91.09,2.5752,2.56
2022-10-27,24.26,89.35,3.7855,3.2
2022-10-28,23.19,91.49,1.1834,5.79
2022-10-29,24.6,86.28,3.9986,3.75
2022-10-30,24.87,81.89,5.5142,2.04
2022-10-31,24.84,80.15,6.1294,1.5
2022-11-01,23.89,89.43,4.284,1.8
2022-11-02,22.97,89.52,4.2638,1.79
2022-11-03,23.35,87.54,3.6103,1.98
2022-11-04,23.99,86.15,5.22,2.06
2022-11-05,24.48,85.76,5.3623,1.87
2022-11-06,24.63,82.95,5.7667,1.65
2022-11-07,23.91,88.44,5.5394,1.22
2022-11-08,24.5,85.77,5.2229,1.52
2022-11-09,23.81,87.11,4.0843,2.47
2022-11-10,23.4,90.47,5.0822,2.55
2022-11-11,23.51,90.3,4.1606,2.91
2022-11-12,23.81,87.18,5.3155,2.67
2022-11-13,23.89,88.07,5.5786,2.27
2022-11-14,25.06,85.57,5.9182,2.44
2022-11-15,24.44,82.9,5.3203,2.14
2022-11-16,23.26,87.24,4.6954,2.85
2022-11-17,22.82,90.8,3.6444,2.65
2022-11-18,22.99,88.37,2.6407,2.56
2022-11-19,23.96,84.78,4.0258,0.81
2022-11-20,24.2,83.83,4.0322,1.04
2022-11-21,24.06,86.11,5.0285,1.14
2022-11-22,24.1,86.53,5.3669,1.82
2022-11-23,23.69,85.3,4.9889,2.08
2022-11-24,23.73,89.51,4.0997,2.6
2022-11-25,24.02,87.87,4.9231,2.32
2022-11-26,23.91,83.26,5.7391,2.1
2022-11-27,23.38,85.51,5.1802,2.31
2022-11-28,23.35,91.1,4.8274,2.17
2022-11-29,23.36,88.99,4.6903,2.86
2022-11-30,23.14,89.38,1.77,2.74
2022-12-01,22.56,91.63,3.3826,2.54
2022-12-02,23.37,88.23,4.9538,2.26
2022-12-03,23.25,86.07,5.3383,2.41
2022-12-04,23.48,91.04,4.4628,2.16
2022-12-05,22.72,88.97,2.3899,2.39
2022-12-06,23.38,86.52,5.4578,2.57
2022-12-07,22.65,86.19,5.1775,2.36
2022-12-08,22.39,92.38,2.8966,1.81
2022-12-09,23.31,87.75,3.1606,1.67
2022-12-10,23.85,90.62,4.7426,2.42
2022-12-11,23.05,83.51,5.2865,2.05
2022-12-12,23.76,83.5,5.1451,0.97
2022-12-13,23.93,85.45,4.5163,1.76
2022-12-14,23.38,89.47,3.4092,2.02
2022-12-15,22.97,86.13,4.5434,3.01
2022-12-16,23.32,89.64,3.5981,3.12
2022-12-17,23.66,87.84,4.0865,2.91
2022-12-18,22.78,93.21,4.2677,3.24
2022-12-19,22.31,87.79,3.6235,2.8
2022-12-20,22.38,93.42,4.1366,1.71
2022-12-21,23.02,90.84,3.8213,1.72
2022-12-22,22.77,94.36,4.5401,2.12
2022-12-23,23.94,87.85,4.9526,0.93
2022-12-24,23.7,92.16,3.6886,1.29
2022-12-25,23.31,96.7,1.5245,2.78
2022-12-26,22.32,96.66,1.1623,2.78
2022-12-27,22.06,96.06,2.1461,3.05
2022-12-28,22.23,94.74,3.216,2.34
2022-12-29,24.01,87.03,5.3011,1.12
2022-12-30,24.05,85.11,4.9831,2.12
2022-12-31,23.08,88.67,4.5053,2.31
2023-01-01,22.71,92.95,2.9275,2.26
2023-01-02,22.66,91.16,3.1046,2.66
2023-01-03,23.06,90.98,3.6886,3.45
2023-01-04,22.3,91.08,2.8932,1.76
2023-01-05,22.51,89.64,4.3154,2.65
2023-01-06,23.11,86.62,5.3664,2.5
2023-01-07,21.87,92.03,2.3959,2.84
2023-01-08,21.24,94.16,1.8343,2.53
2023-01-09,22.09,95.21,2.6059,2.34
2023-01-10,21.9,95.12,2.4516,2.54
2023-01-11,21.74,93.92,2.658,2.83
2023-01-12,21.44,93.5,1.9308,3.58
2023-01-13,22.68,91.84,2.3069,2.19
2023-01-14,22.87,96.04,1.932,2.25
2023-01-15,22.69,93.45,4.71,1.71
2023-01-16,23.8,88.59,4.6183,0.72
2023-01-17,23.58,87.81,3.9713,1.45
2023-01-18,23.24,87.13,5.1062,1.89
2023-01-19,22.54,91.81,5.1197,2.21
2023-01-20,22.72,89.95,4.4402,3.39
2023-01-21,23.21,88.61,3.966,3.09
2023-01-22,21.71,91.77,1.6558,2.98
2023-01-23,22.52,92.72,2.501,3.06
2023-01-24,22.82,91.56,3.5486,3.37
2023-01-25,21.89,89.9,4.0771,3.98
2023-01-26,23.11,94.67,2.7991,2.63
2023-01-27,23.18,88.24,4.8427,2.57
2023-01-28,23.09,85.93,5.0227,2.23
2023-01-29,22.51,95.41,1.8612,2.03
2023-01-30,23.61,89.23,2.7389,3.16
2023-01-31,24.05,87.57,4.615,2.82
2023-02-01,23.77,87.66,4.5034,3.17
2023-02-02,23.18,88.88,5.509,3.31
2023-02-03,22.5,87.23,4.7604,3.72
2023-02-04,22.36,89.83,4.4618,2.72
2023-02-05,23.24,84.07,4.7088,2.6
2023-02-06,22.99,85.07,4.8566,2.18
2023-02-07,23.21,87.75,4.0908,3.01
2023-02-08,22.69,87.28,4.6757,2.98
2023-02-09,22.65,90.96,4.3704,3.17
2023-02-10,22.81,88.26,5.809,3.17
2023-02-11,22.72,89.64,5.2555,2.73
2023-02-12,22.65,89.17,4.2367,3.01
2023-02-13,22.63,95.97,2.0494,2.06
2023-02-14,22.5,91.67,2.3897,2.42
2023-02-15,22.24,89.0,4.2749,2.76
2023-02-16,22.34,89.94,4.1014,4.01
2023-02-17,21.39,93.5,3.0019,3.19
2023-02-18,23.42,91.91,1.8118,1.94
2023-02-19,23.8,89.13,5.8464,1.81
2023-02-20,24.45,84.8,4.8948,1.06
2023-02-21,23.73,91.91,5.1038,2.13
2023-02-22,23.48,89.75,3.829,2.31
2023-02-23,23.53,86.58,6.0156,2.29
2023-02-24,23.97,84.64,5.7062,2.1
2023-02-25,23.33,86.3,6.0271,2.83
2023-02-26,23.24,89.44,5.4943,3.84
2023-02-27,23.84,89.59,4.919,3.69
2023-02-28,23.73,87.28,4.6997,3.88
2023-03-01,23.81,85.85,5.2901,2.58
2023-03-02,22.64,91.99,3.6674,3.42
2023-03-03,22.24,86.33,5.2985,3.05
2023-03-04,22.34,88.97,4.3514,2.83
2023-03-05,22.39,92.13,4.8204,2.78
2023-03-06,21.76,91.51,4.001,2.47
2023-03-07,22.06,92.77,4.5053,2.73
2023-03-08,23.06,87.81,5.784,2.79
2023-03-09,23.21,88.84,5.37,3.12
2023-03-10,21.99,86.03,5.6503,2.72
2023-03-11,22.3,87.42,5.6453,2.96
2023-03-12,22.28,87.95,6.0384,3.03
2023-03-13,22.39,91.86,3.9401,3.28
2023-03-14,22.22,90.11,2.994,2.44
2023-03-15,23.64,85.12,5.5481,1.73
2023-03-16,23.26,87.09,5.1984,2.08
2023-03-17,23.73,85.87,4.8149,2.09
2023-03-18,23.64,86.11,4.5031,2.26
2023-03-19,23.89,86.95,6.4169,2.64
2023-03-20,23.5,84.3,6.0905,2.59
2023-03-21,22.99,84.05,6.4812,2.29
2023-03-22,23.43,84.53,6.5866,2.52
2023-03-23,23.88,84.87,6.498,1.98
2023-03-24,24.35,85.54,6.3804,2.38
2023-03-25,24.3,85.58,6.3487,3.05
2023-03-26,24.46,83.9,6.3686,2.65
2023-03-27,24.21,85.19,5.5505,2.63
2023-03-28,23.83,88.92,5.1175,2.55
2023-03-29,24.03,88.48,4.0867,2.26
2023-03-30,23.68,89.14,4.9843,2.21
2023-03-31,24.28,90.16,4.8854,2.64
2023-04-01,23.33,92.14,5.2351,2.28
2023-04-02,24.45,85.49,5.2063,1.91
2023-04-03,24.14,86.65,5.8351,2.55
2023-04-04,23.35,84.71,6.4915,2.29
2023-04-05,22.83,88.58,5.2985,2.76
2023-04-06,22.1,80.17,6.2282,1.88
2023-04-07,22.3,86.18,6.4999,2.26
2023-04-08,22.99,83.6,5.2618,2.22
2023-04-09,22.86,87.95,4.5415,2.45
2023-04-10,22.1,89.89,4.027,1.58
2023-04-11,23.17,88.4,5.8555,1.87
2023-04-12,23.97,81.36,5.3599,1.09
2023-04-13,25.0,79.46,6.5338,1.01
2023-04-14,24.69,86.27,5.8049,1.06
2023-04-15,24.3,87.4,6.413,1.5
2023-04-16,24.96,81.75,6.4618,1.51
2023-04-17,25.05,82.48,6.241,1.75
2023-04-18,24.81,83.23,6.7786,2.06
2023-04-19,25.14,80.64,6.3449,1.77
2023-04-20,25.42,81.97,5.61,1.1
2023-04-21,25.11,84.91,5.177,1.52
2023-04-22,24.71,87.19,6.2568,1.85
2023-04-23,25.09,83.85,6.3091,2.22
2023-04-24,24.75,82.74,6.1325,2.37
2023-04-25,24.19,83.49,6.1313,1.73
2023-04-26,25.07,81.34,6.3562,2.0
2023-04-27,24.52,84.87,6.1356,2.7
2023-04-28,24.88,83.01,6.1529,2.49
2023-04-29,24.55,85.86,5.7487,2.54
2023-04-30,24.82,83.36,4.6085,2.37
2023-05-01,24.67,82.93,5.4614,2.14
2023-05-02,24.29,90.2,4.525,1.94
2023-05-03,24.13,92.47,4.009,1.72
2023-05-04,24.6,89.01,5.9196,1.72
2023-05-05,24.61,88.99,6.0343,1.95
2023-05-06,24.58,87.09,5.94,1.52
2023-05-07,25.39,82.44,6.3674,1.57
2023-05-08,25.27,79.95,6.2294,1.94
2023-05-09,24.99,75.62,6.3192,1.68
2023-05-10,24.95,79.18,6.9554,1.6
2023-05-11,25.69,80.33,6.312,1.89
2023-05-12,24.97,86.86,5.9213,1.31
2023-05-13,25.24,84.09,6.4114,1.57
2023-05-14,25.59,82.7,6.1481,1.72
2023-05-15,26.24,78.66,5.8771,1.4
2023-05-16,25.63,82.41,5.82,1.79
2023-05-17,25.51,83.56,5.9532,1.74
2023-05-18,25.32,82.49,5.9786,1.09
2023-05-19,23.42,90.9,4.9949,1.54
2023-05-20,24.54,84.66,5.275,1.41
2023-05-21,24.22,83.22,5.7178,1.15
2023-05-22,25.26,80.3,6.019,1.73
2023-05-23,23.98,86.07,6.2474,1.54
2023-05-24,24.7,83.75,4.4311,0.93
2023-05-25,23.79,90.27,3.6943,1.67
2023-05-26,24.26,84.77,5.645,2.36
2023-05-27,22.78,90.79,3.9127,3.5
2023-05-28,24.31,84.04,4.1242,3.76
2023-05-29,24.88,85.51,4.1918,3.0
2023-05-30,24.49,84.58,5.7168,2.39
2023-05-31,24.73,83.99,5.4058,2.52
2023-06-01,25.01,81.32,4.9918,2.12
2023-06-02,23.91,81.77,5.6616,1.46
2023-06-03,23.43,85.86,5.8344,1.52
2023-06-04,23.81,86.36,4.4825,1.49
2023-06-05,24.0,86.53,5.4019,1.87
2023-06-06,23.71,89.6,5.2666,2.0
2023-06-07,24.27,84.27,4.9025,1.95
2023-06-08,23.82,86.93,5.8759,2.01
2023-06-09,24.43,87.15,5.2375,2.13
2023-06-10,24.26,86.99,5.7473,2.33
2023-06-11,26.01,77.32,6.036,1.23
2023-06-12,25.71,82.16,5.7653,1.01
2023-06-13,26.03,79.78,6.5172,1.36
2023-06-14,24.92,80.87,4.668,1.43
2023-06-15,24.02,86.7,3.3593,1.02
2023-06-16,24.7,82.92,5.2433,1.6
2023-06-17,24.91,80.86,5.4283,1.76
2023-06-18,24.62,78.82,4.9958,1.49
2023-06-19,24.9,79.85,5.6899,1.38
2023-06-20,25.17,82.49,5.4893,1.38
2023-06-21,24.66,86.92,5.1763,1.6
2023-06-22,24.55,79.3,4.0226,1.21
2023-06-23,24.25,85.62,5.5507,1.45
2023-06-24,24.86,81.53,5.1826,1.49
2023-06-25,23.31,88.41,4.295,1.52
2023-06-26,23.73,88.95,5.3988,1.93
2023-06-27,24.87,82.4,5.9278,1.42
2023-06-28,24.34,81.47,5.645,1.02
2023-06-29,24.9,77.62,5.268,1.18
2023-06-30,25.21,83.29,5.417,1.31
2023-07-01,25.11,84.8,4.7333,1.46
2023-07-02,24.92,85.08,6.029,2.44
2023-07-03,23.83,88.72,3.4174,2.74
2023-07-04,24.25,83.46,5.2462,2.03
2023-07-05,25.34,82.55,4.8343,1.4
2023-07-06,25.31,84.46,5.2711,0.99
2023-07-07,25.41,82.17,5.6954,1.31
2023-07-08,24.53,84.38,5.3568,1.83
2023-07-09,24.39,86.29,3.5722,1.63
2023-07-10,24.12,88.75,5.9938,1.7
2023-07-11,24.98,81.75,4.7738,1.8
2023-07-12,24.82,86.93,4.9589,2.39
2023-07-13,24.64,87.89,4.013,3.24
2023-07-14,24.57,87.33,5.1598,2.9
2023-07-15,24.34,86.11,5.034,2.37
2023-07-16,23.97,86.61,3.8057,2.45
2023-07-17,24.47,81.31,6.3715,1.64
2023-07-18,22.75,90.73,2.7137,2.05
2023-07-19,22.72,88.17,2.6494,1.98
2023-07-20,23.02,88.11,5.9916,1.89
2023-07-21,24.14,90.07,5.8202,2.52
2023-07-22,23.69,94.07,4.5456,3.01
2023-07-23,22.94,90.66,4.2096,4.07
2023-07-24,23.63,85.64,4.5804,3.98
2023-07-25,23.49,85.14,4.7921,4.3
2023-07-26,24.54,82.01,5.0834,2.74
2023-07-27,23.83,85.65,5.021,2.07
2023-07-28,23.27,86.93,3.7322,2.21
2023-07-29,23.32,85.51,4.9006,2.35
2023-07-30,24.24,79.23,6.073,2.31
2023-07-31,24.93,78.05,6.8023,1.82
2023-08-01,25.99,79.37,6.6432,1.51
2023-08-02,25.94,77.23,6.4613,1.62
2023-08-03,25.86,78.29,6.3355,1.57
2023-08-04,26.9,74.63,6.8556,1.1
2023-08-05,24.99,76.6,7.1489,1.63
2023-08-06,24.2,86.79,6.6888,2.72
2023-08-07,23.42,87.06,5.9904,2.31
2023-08-08,24.43,85.91,6.1927,2.56
2023-08-09,24.4,87.32,5.82,2.59
2023-08-10,23.84,87.83,3.9624,2.18
2023-08-11,23.86,87.36,4.7707,2.39
2023-08-12,23.41,86.88,4.4196,2.75
2023-08-13,22.87,89.53,5.2601,2.23
2023-08-14,24.42,83.72,4.9831,1.93
2023-08-15,23.91,84.48,4.5746,1.58
2023-08-16,23.5,89.28,4.2667,2.26
2023-08-17,23.2,89.37,4.7863,2.13
2023-08-18,23.34,91.22,4.7837,1.94
2023-08-19,24.08,86.82,4.483,1.72
2023-08-20,24.31,84.61,5.5414,1.83
2023-08-21,23.49,89.91,4.5007,1.98
2023-08-22,23.48,87.77,5.2298,1.72
2023-08-23,23.99,87.03,5.1475,1.65
2023-08-24,25.23,79.73,5.4751,1.4
2023-08-25,24.19,88.36,5.7216,1.57
2023-08-26,24.64,84.46,5.5829,2.31
2023-08-27,24.29,85.83,5.2404,3.02
2023-08-28,23.72,88.63,4.0128,3.32
2023-08-29,24.38,85.76,4.5792,3.05
2023-08-30,24.52,82.25,6.3408,2.26
2023-08-31,24.43,85.49,5.7823,2.14
2023-09-01,25.38,82.6,5.7912,2.3
2023-09-02,25.37,82.61,5.5358,2.37
2023-09-03,25.3,80.13,5.7161,1.92
2023-09-04,25.68,79.32,5.2517,1.08
2023-09-05,25.27,83.52,5.6083,0.88
2023-09-06,25.33,78.35,4.3104,1.08
2023-09-07,25.66,78.24,4.9493,0.77
2023-09-08,25.43,84.09,5.299,1.36
2023-09-09,23.86,89.21,5.3148,1.53
2023-09-10,24.53,83.56,4.9939,1.28
2023-09-11,24.73,80.66,6.0787,1.44
2023-09-12,23.55,89.39,5.0534,1.95
2023-09-13,23.55,89.31,5.1739,1.89
2023-09-14,24.25,91.43,5.063,2.01
2023-09-15,24.87,80.77,4.8494,0.8
2023-09-16,24.02,90.28,5.4557,1.98
2023-09-17,25.04,83.52,4.8919,1.23
2023-09-18,25.43,80.96,5.4444,1.18
2023-09-19,25.13,81.92,5.1492,1.23
2023-09-20,24.34,88.99,5.3698,1.07
2023-09-21,23.88,88.14,4.3526,1.42
2023-09-22,23.98,86.14,4.6634,2.31
2023-09-23,24.16,81.81,5.6167,2.45
2023-09-24,23.24,88.56,5.4214,2.19
2023-09-25,24.34,87.66,5.6911,2.55
2023-09-26,23.91,89.59,4.6387,2.95
2023-09-27,24.23,86.02,4.4561,2.86
2023-09-28,24.69,87.08,4.6954,2.3
2023-09-29,24.69,85.72,5.5027,2.22
2023-09-30,24.41,89.11,4.9548,2.4
2023-10-01,24.79,85.85,5.2214,2.71
2023-10-02,24.55,83.85,5.3052,2.31
2023-10-03,24.55,81.45,5.5673,1.68
2023-10-04,24.12,79.08,6.3005,1.48
2023-10-05,25.02,74.66,6.4886,1.47
2023-10-06,25.02,81.63,5.7007,1.26
2023-10-07,23.95,89.14,4.9246,1.65
2023-10-08,24.4,86.88,5.6815,1.68
2023-10-09,24.65,84.15,5.1564,1.12
2023-10-10,23.68,89.2,3.1092,1.62
2023-10-11,23.46,88.78,4.6445,2.12
2023-10-12,24.8,87.19,5.7446,2.05
2023-10-13,24.3,88.74,4.0505,1.41
2023-10-14,24.57,84.08,5.6592,1.42
2023-10-15,24.91,85.08,5.6393,1.09
2023-10-16,24.33,80.2,4.0807,1.22
2023-10-17,24.18,85.88,5.5469,1.55
2023-10-18,24.78,83.39,6.2602,2.01
2023-10-19,24.97,84.28,5.4703,1.5
2023-10-20,24.48,90.22,6.0482,1.37
2023-10-21,25.14,79.67,6.1622,1.56
2023-10-22,24.86,84.73,5.3638,1.98
2023-10-23,24.31,85.42,5.388,1.76
2023-10-24,24.99,84.87,6.2527,1.65
2023-10-25,24.79,86.91,5.7118,1.75
2023-10-26,24.39,85.11,4.116,1.36
2023-10-27,23.56,90.59,5.3112,1.66
2023-10-28,24.76,81.46,6.2227,1.52
2023-10-29,24.46,84.58,5.195,1.85
2023-10-30,24.66,82.59,5.5822,1.56
2023-10-31,24.68,84.87,5.5802,1.13
2023-11-01,25.42,83.76,5.8493,1.3
2023-11-02,25.26,82.6,5.7386,2.07
2023-11-03,24.89,82.71,5.3462,2.01
2023-11-04,24.61,83.04,4.5262,1.83
2023-11-05,24.54,83.88,5.5522,1.58
2023-11-06,24.81,84.69,6.0242,2.1
2023-11-07,24.55,88.7,4.3882,2.11
2023-11-08,24.77,88.91,3.5018,2.11
2023-11-09,24.6,87.15,6.143,2.94
2023-11-10,24.09,86.99,5.7672,1.97
2023-11-11,24.3,84.43,5.7792,2.15
2023-11-12,24.72,82.68,5.9856,2.0
2023-11-13,24.1,84.73,5.7713,2.56
2023-11-14,23.83,85.28,6.0523,2.23
2023-11-15,23.87,88.46,5.8039,3.03
2023-11-16,23.47,89.28,2.952,2.07
2023-11-17,24.05,88.37,3.6749,2.03
2023-11-18,23.27,92.28,3.3262,2.45
2023-11-19,24.04,91.24,3.5378,1.5
2023-11-20,24.78,86.97,4.002,1.67
2023-11-21,23.67,93.43,3.9857,1.43
2023-11-22,24.94,85.82,4.7162,0.91
2023-11-23,24.89,86.85,4.734,2.19
2023-11-24,24.31,89.49,4.5341,2.91
2023-11-25,23.99,88.64,5.4264,3.1
2023-11-26,23.79,86.02,5.9338,2.66
2023-11-27,24.04,87.69,5.1538,1.99
2023-11-28,24.14,86.13,4.9502,2.93
2023-11-29,24.41,88.25,3.954,2.44
2023-11-30,24.47,87.51,4.1806,2.8
2023-12-01,24.03,88.13,5.0988,2.93
2023-12-02,24.87,87.65,5.0652,2.8
2023-12-03,24.45,87.47,4.8682,2.75
2023-12-04,24.58,84.93,5.25,1.8
2023-12-05,24.26,82.44,4.9147,1.19
2023-12-06,23.84,85.21,2.7192,1.15
2023-12-07,23.56,92.27,3.8976,2.49
2023-12-08,24.61,86.73,5.2574,2.27
2023-12-09,24.49,84.76,5.5985,2.39
2023-12-10,24.09,85.22,5.3398,2.55
2023-12-11,24.04,84.77,5.5272,2.5
2023-12-12,23.84,85.58,5.9275,2.7
2023-12-13,23.63,86.6,4.4455,3.51
2023-12-14,23.37,85.16,5.202,3.52
2023-12-15,23.7,84.18,5.1367,3.04
2023-12-16,23.58,84.9,5.723,2.62
2023-12-17,23.58,93.81,3.0468,3.92
2023-12-18,23.84,92.81,0.9158,6.35
2023-12-19,24.56,86.39,4.3001,3.35
2023-12-20,24.0,83.72,5.2219,2.37
2023-12-21,23.85,85.67,5.6318,2.33
2023-12-22,23.73,87.07,4.8667,3.11
2023-12-23,23.67,86.6,5.743,3.14
2023-12-24,23.77,87.83,4.4998,2.78
2023-12-25,23.47,91.86,1.9771,2.96
2023-12-26,24.27,89.4,4.9956,3.3
2023-12-27,24.23,86.9,5.2918,2.85
2023-12-28,23.84,86.14,4.8737,2.88
2023-12-29,23.87,87.42,5.1305,2.37
2023-12-30,24.86,88.03,4.7414,2.16
2023-12-31,24.85,83.9,5.4804,1.84
